Id;HR Date;Hour;Minute;HR
5553957443;27/04/2016;19;9;63
5553957443;27/04/2016;19;10;63
5553957443;27/04/2016;19;11;63
5553957443;27/04/2016;19;12;62
5553957443;27/04/2016;19;13;62
5553957443;27/04/2016;19;14;63
5553957443;27/04/2016;19;15;61
5553957443;27/04/2016;19;16;60
5553957443;27/04/2016;19;17;63
5553957443;27/04/2016;19;18;58
5553957443;27/04/2016;19;19;61
5553957443;27/04/2016;19;20;63
5553957443;27/04/2016;19;21;64
5553957443;27/04/2016;19;22;63
5553957443;27/04/2016;19;23;65
5553957443;27/04/2016;19;24;59
5553957443;27/04/2016;19;25;61
5553957443;27/04/2016;19;26;65
5553957443;27/04/2016;19;27;64
5553957443;27/04/2016;19;28;63
5553957443;27/04/2016;19;29;63
5553957443;27/04/2016;19;30;62
5553957443;27/04/2016;19;31;62
5553957443;27/04/2016;19;32;63
5553957443;27/04/2016;19;33;63
5553957443;27/04/2016;19;34;62
5553957443;27/04/2016;19;35;60
5553957443;27/04/2016;19;36;64
5553957443;27/04/2016;19;37;64
5553957443;27/04/2016;19;38;62
5553957443;27/04/2016;19;39;63
5553957443;27/04/2016;19;40;63
5553957443;27/04/2016;19;41;65
5553957443;27/04/2016;19;42;63
5553957443;27/04/2016;19;43;64
5553957443;27/04/2016;19;44;64
5553957443;27/04/2016;19;45;64
5553957443;27/04/2016;19;46;65
5553957443;27/04/2016;19;47;66
5553957443;27/04/2016;19;48;65
5553957443;27/04/2016;19;49;64
5553957443;27/04/2016;19;50;64
5553957443;27/04/2016;19;51;65
5553957443;27/04/2016;19;52;63
5553957443;27/04/2016;19;53;65
5553957443;27/04/2016;19;54;66
5553957443;27/04/2016;19;55;65
5553957443;27/04/2016;19;56;66
5553957443;27/04/2016;19;57;64
5553957443;27/04/2016;19;58;64
5553957443;27/04/2016;19;59;64
5553957443;27/04/2016;20;  -  ;64
5553957443;27/04/2016;20;1;66
5553957443;27/04/2016;20;2;66
5553957443;27/04/2016;20;3;69
5553957443;27/04/2016;20;4;71
5553957443;27/04/2016;20;5;74
5553957443;27/04/2016;20;6;73
5553957443;27/04/2016;20;7;71
5553957443;27/04/2016;20;8;67
5553957443;27/04/2016;20;9;65
5553957443;27/04/2016;20;10;68
5553957443;27/04/2016;20;11;71
5553957443;27/04/2016;20;12;74
5553957443;27/04/2016;20;13;72
5553957443;27/04/2016;20;14;75
5553957443;27/04/2016;20;15;73
5553957443;27/04/2016;20;16;80
5553957443;27/04/2016;20;17;82
5553957443;27/04/2016;20;18;82
5553957443;27/04/2016;20;19;77
5553957443;27/04/2016;20;20;72
5553957443;27/04/2016;20;21;72
5553957443;27/04/2016;20;22;71
5553957443;27/04/2016;20;23;69
5553957443;27/04/2016;20;24;69
5553957443;27/04/2016;20;25;71
5553957443;27/04/2016;20;26;67
5553957443;27/04/2016;20;27;64
5553957443;27/04/2016;20;28;68
5553957443;27/04/2016;20;29;67
5553957443;27/04/2016;20;30;69
5553957443;27/04/2016;20;31;66
5553957443;27/04/2016;20;32;72
5553957443;27/04/2016;20;33;68
5553957443;27/04/2016;20;34;66
5553957443;27/04/2016;20;35;66
5553957443;27/04/2016;20;36;71
5553957443;27/04/2016;20;37;70
5553957443;27/04/2016;20;38;71
5553957443;27/04/2016;20;39;75
5553957443;27/04/2016;20;40;79
5553957443;27/04/2016;20;41;84
5553957443;27/04/2016;20;42;79
5553957443;27/04/2016;20;43;74
5553957443;27/04/2016;20;44;69
5553957443;27/04/2016;20;45;70
5553957443;27/04/2016;20;46;67
5553957443;27/04/2016;20;47;70
5553957443;27/04/2016;20;48;70
5553957443;27/04/2016;20;49;70
5553957443;27/04/2016;20;50;70
5553957443;27/04/2016;20;51;69
5553957443;27/04/2016;20;52;67
5553957443;27/04/2016;20;53;64
5553957443;27/04/2016;20;54;69
5553957443;27/04/2016;20;55;66
5553957443;27/04/2016;20;56;63
5553957443;27/04/2016;20;57;65
5553957443;27/04/2016;20;58;65
5553957443;27/04/2016;20;59;63
5553957443;27/04/2016;21;  -  ;63
5553957443;27/04/2016;21;1;64
5553957443;27/04/2016;21;2;65
5553957443;27/04/2016;21;3;65
5553957443;27/04/2016;21;4;64
5553957443;27/04/2016;21;5;67
5553957443;27/04/2016;21;6;64
5553957443;27/04/2016;21;7;65
5553957443;27/04/2016;21;8;66
5553957443;27/04/2016;21;9;62
5553957443;27/04/2016;21;10;66
5553957443;27/04/2016;21;11;64
5553957443;27/04/2016;21;12;67
5553957443;27/04/2016;21;13;66
5553957443;27/04/2016;21;14;65
5553957443;27/04/2016;21;15;63
5553957443;27/04/2016;21;16;66
5553957443;27/04/2016;21;17;63
5553957443;27/04/2016;21;18;64
5553957443;27/04/2016;21;19;69
5553957443;27/04/2016;21;20;75
5553957443;27/04/2016;21;21;64
5553957443;27/04/2016;21;22;60
5553957443;27/04/2016;21;23;56
5553957443;27/04/2016;21;24;60
5553957443;27/04/2016;21;25;67
5553957443;27/04/2016;21;26;63
5553957443;27/04/2016;21;27;66
5553957443;27/04/2016;21;28;68
5553957443;27/04/2016;21;29;74
5553957443;27/04/2016;21;30;75
5553957443;27/04/2016;21;31;71
5553957443;27/04/2016;21;32;74
5553957443;27/04/2016;21;33;76
5553957443;27/04/2016;21;34;69
5553957443;27/04/2016;21;35;70
5553957443;27/04/2016;21;36;69
5553957443;27/04/2016;21;37;65
5553957443;27/04/2016;21;38;64
5553957443;27/04/2016;21;39;60
5553957443;27/04/2016;21;40;59
5553957443;27/04/2016;21;41;58
5553957443;27/04/2016;21;42;57
5553957443;27/04/2016;21;43;59
5553957443;27/04/2016;21;44;58
5553957443;27/04/2016;21;45;56
5553957443;27/04/2016;21;46;57
5553957443;27/04/2016;21;47;58
5553957443;27/04/2016;21;48;59
5553957443;27/04/2016;21;49;61
5553957443;27/04/2016;21;50;67
5553957443;27/04/2016;21;51;71
5553957443;27/04/2016;21;52;68
5553957443;27/04/2016;21;53;58
5553957443;27/04/2016;21;54;58
5553957443;27/04/2016;21;55;58
5553957443;27/04/2016;21;56;58
5553957443;27/04/2016;21;57;58
5553957443;27/04/2016;21;58;59
5553957443;27/04/2016;21;59;57
5553957443;27/04/2016;22;  -  ;57
5553957443;27/04/2016;22;1;58
5553957443;27/04/2016;22;2;57
5553957443;27/04/2016;22;3;57
5553957443;27/04/2016;22;4;58
5553957443;27/04/2016;22;5;58
5553957443;27/04/2016;22;6;58
5553957443;27/04/2016;22;7;58
5553957443;27/04/2016;22;8;58
5553957443;27/04/2016;22;9;62
5553957443;27/04/2016;22;10;61
5553957443;27/04/2016;22;11;62
5553957443;27/04/2016;22;12;64
5553957443;27/04/2016;22;13;60
5553957443;27/04/2016;22;14;63
5553957443;27/04/2016;22;15;64
5553957443;27/04/2016;22;16;62
5553957443;27/04/2016;22;17;60
5553957443;27/04/2016;22;18;60
5553957443;27/04/2016;22;19;59
5553957443;27/04/2016;22;20;57
5553957443;27/04/2016;22;21;57
5553957443;27/04/2016;22;22;59
5553957443;27/04/2016;22;23;55
5553957443;27/04/2016;22;24;56
5553957443;27/04/2016;22;25;58
5553957443;27/04/2016;22;26;56
5553957443;27/04/2016;22;27;56
5553957443;27/04/2016;22;28;57
5553957443;27/04/2016;22;29;58
5553957443;27/04/2016;22;30;56
5553957443;27/04/2016;22;31;57
5553957443;27/04/2016;22;32;58
5553957443;27/04/2016;22;33;58
5553957443;27/04/2016;22;34;59
5553957443;27/04/2016;22;35;59
5553957443;27/04/2016;22;36;59
5553957443;27/04/2016;22;37;59
5553957443;27/04/2016;22;38;59
5553957443;27/04/2016;22;39;59
5553957443;27/04/2016;22;40;59
5553957443;27/04/2016;22;41;61
5553957443;27/04/2016;22;42;57
5553957443;27/04/2016;22;43;56
5553957443;27/04/2016;22;44;56
5553957443;27/04/2016;22;45;58
5553957443;27/04/2016;22;46;58
5553957443;27/04/2016;22;47;58
5553957443;27/04/2016;22;48;58
5553957443;27/04/2016;22;49;58
5553957443;27/04/2016;22;50;58
5553957443;27/04/2016;22;51;58
5553957443;27/04/2016;22;52;58
5553957443;27/04/2016;22;53;57
5553957443;27/04/2016;22;54;57
5553957443;27/04/2016;22;55;59
5553957443;27/04/2016;22;56;58
5553957443;27/04/2016;22;57;58
5553957443;27/04/2016;22;58;58
5553957443;27/04/2016;22;59;58
5553957443;27/04/2016;23;  -  ;59
5553957443;27/04/2016;23;1;60
5553957443;27/04/2016;23;2;60
5553957443;27/04/2016;23;3;59
5553957443;27/04/2016;23;4;59
5553957443;27/04/2016;23;5;58
5553957443;27/04/2016;23;6;57
5553957443;27/04/2016;23;7;57
5553957443;27/04/2016;23;8;57
5553957443;27/04/2016;23;9;57
5553957443;27/04/2016;23;10;57
5553957443;27/04/2016;23;11;58
5553957443;27/04/2016;23;12;57
5553957443;27/04/2016;23;13;58
5553957443;27/04/2016;23;14;59
5553957443;27/04/2016;23;15;58
5553957443;27/04/2016;23;16;58
5553957443;27/04/2016;23;17;59
5553957443;27/04/2016;23;18;58
5553957443;27/04/2016;23;19;58
5553957443;27/04/2016;23;20;59
5553957443;27/04/2016;23;21;59
5553957443;27/04/2016;23;22;59
5553957443;27/04/2016;23;23;60
5553957443;27/04/2016;23;24;59
5553957443;27/04/2016;23;25;59
5553957443;27/04/2016;23;26;60
5553957443;27/04/2016;23;27;60
5553957443;27/04/2016;23;28;60
5553957443;27/04/2016;23;29;60
5553957443;27/04/2016;23;30;60
5553957443;27/04/2016;23;31;69
5553957443;27/04/2016;23;32;65
5553957443;27/04/2016;23;33;57
5553957443;27/04/2016;23;34;57
5553957443;27/04/2016;23;35;57
5553957443;27/04/2016;23;36;65
5553957443;27/04/2016;23;37;64
5553957443;27/04/2016;23;38;63
5553957443;27/04/2016;23;39;65
5553957443;27/04/2016;23;40;58
5553957443;27/04/2016;23;41;61
5553957443;27/04/2016;23;42;63
5553957443;27/04/2016;23;43;65
5553957443;27/04/2016;23;44;63
5553957443;27/04/2016;23;45;58
5553957443;27/04/2016;23;46;60
5553957443;27/04/2016;23;47;64
5553957443;27/04/2016;23;48;65
5553957443;27/04/2016;23;49;63
5553957443;27/04/2016;23;50;65
5553957443;27/04/2016;23;51;64
5553957443;27/04/2016;23;52;66
5553957443;27/04/2016;23;53;62
5553957443;27/04/2016;23;54;61
5553957443;27/04/2016;23;55;61
5553957443;27/04/2016;23;56;60
5553957443;27/04/2016;23;57;61
5553957443;27/04/2016;23;58;59
5553957443;27/04/2016;23;59;60
5553957443;28/04/2016;  -  ;  -  ;59
5553957443;28/04/2016;  -  ;1;63
5553957443;28/04/2016;  -  ;2;66
5553957443;28/04/2016;  -  ;3;59
5553957443;28/04/2016;  -  ;4;55
5553957443;28/04/2016;  -  ;5;54
5553957443;28/04/2016;  -  ;6;52
5553957443;28/04/2016;  -  ;7;52
5553957443;28/04/2016;  -  ;8;54
5553957443;28/04/2016;  -  ;9;54
5553957443;28/04/2016;  -  ;10;54
5553957443;28/04/2016;  -  ;11;54
5553957443;28/04/2016;  -  ;12;54
5553957443;28/04/2016;  -  ;13;55
5553957443;28/04/2016;  -  ;14;53
5553957443;28/04/2016;  -  ;15;56
5553957443;28/04/2016;  -  ;16;56
5553957443;28/04/2016;  -  ;17;57
5553957443;28/04/2016;  -  ;18;57
5553957443;28/04/2016;  -  ;19;57
5553957443;28/04/2016;  -  ;20;55
5553957443;28/04/2016;  -  ;21;56
5553957443;28/04/2016;  -  ;22;56
5553957443;28/04/2016;  -  ;23;56
5553957443;28/04/2016;  -  ;24;57
5553957443;28/04/2016;  -  ;25;57
5553957443;28/04/2016;  -  ;26;56
5553957443;28/04/2016;  -  ;27;56
5553957443;28/04/2016;  -  ;28;57
5553957443;28/04/2016;  -  ;29;57
5553957443;28/04/2016;  -  ;30;57
5553957443;28/04/2016;  -  ;31;57
5553957443;28/04/2016;  -  ;32;59
5553957443;28/04/2016;  -  ;33;58
5553957443;28/04/2016;  -  ;34;58
5553957443;28/04/2016;  -  ;35;58
5553957443;28/04/2016;  -  ;36;58
5553957443;28/04/2016;  -  ;37;58
5553957443;28/04/2016;  -  ;38;58
5553957443;28/04/2016;  -  ;39;58
5553957443;28/04/2016;  -  ;40;58
5553957443;28/04/2016;  -  ;41;56
5553957443;28/04/2016;  -  ;42;56
5553957443;28/04/2016;  -  ;43;57
5553957443;28/04/2016;  -  ;44;57
5553957443;28/04/2016;  -  ;45;57
5553957443;28/04/2016;  -  ;46;57
5553957443;28/04/2016;  -  ;47;57
5553957443;28/04/2016;  -  ;48;57
5553957443;28/04/2016;  -  ;49;57
5553957443;28/04/2016;  -  ;50;57
5553957443;28/04/2016;  -  ;51;57
5553957443;28/04/2016;  -  ;52;57
5553957443;28/04/2016;  -  ;53;56
5553957443;28/04/2016;  -  ;54;56
5553957443;28/04/2016;  -  ;55;56
5553957443;28/04/2016;  -  ;56;57
5553957443;28/04/2016;  -  ;57;58
5553957443;28/04/2016;  -  ;58;58
5553957443;28/04/2016;  -  ;59;56
5553957443;28/04/2016;1;  -  ;56
5553957443;28/04/2016;1;1;56
5553957443;28/04/2016;1;2;56
5553957443;28/04/2016;1;3;56
5553957443;28/04/2016;1;4;55
5553957443;28/04/2016;1;5;56
5553957443;28/04/2016;1;6;56
5553957443;28/04/2016;1;7;56
5553957443;28/04/2016;1;8;55
5553957443;28/04/2016;1;9;55
5553957443;28/04/2016;1;10;55
5553957443;28/04/2016;1;11;56
5553957443;28/04/2016;1;12;56
5553957443;28/04/2016;1;13;55
5553957443;28/04/2016;1;14;55
5553957443;28/04/2016;1;15;56
5553957443;28/04/2016;1;16;56
5553957443;28/04/2016;1;17;56
5553957443;28/04/2016;1;18;57
5553957443;28/04/2016;1;19;56
5553957443;28/04/2016;1;20;56
5553957443;28/04/2016;1;21;57
5553957443;28/04/2016;1;22;57
5553957443;28/04/2016;1;23;57
5553957443;28/04/2016;1;24;55
5553957443;28/04/2016;1;25;55
5553957443;28/04/2016;1;26;54
5553957443;28/04/2016;1;27;63
5553957443;28/04/2016;1;28;57
5553957443;28/04/2016;1;29;59
5553957443;28/04/2016;1;30;55
5553957443;28/04/2016;1;31;56
5553957443;28/04/2016;1;32;55
5553957443;28/04/2016;1;33;55
5553957443;28/04/2016;1;34;54
5553957443;28/04/2016;1;35;55
5553957443;28/04/2016;1;36;58
5553957443;28/04/2016;1;37;57
5553957443;28/04/2016;1;38;57
5553957443;28/04/2016;1;39;56
5553957443;28/04/2016;1;40;57
5553957443;28/04/2016;1;41;57
5553957443;28/04/2016;1;42;59
5553957443;28/04/2016;1;43;57
5553957443;28/04/2016;1;44;58
5553957443;28/04/2016;1;45;55
5553957443;28/04/2016;1;46;54
5553957443;28/04/2016;1;47;52
5553957443;28/04/2016;1;48;53
5553957443;28/04/2016;1;49;54
5553957443;28/04/2016;1;50;54
5553957443;28/04/2016;1;51;55
5553957443;28/04/2016;1;52;55
5553957443;28/04/2016;1;53;55
5553957443;28/04/2016;1;54;54
5553957443;28/04/2016;1;55;54
5553957443;28/04/2016;1;56;51
5553957443;28/04/2016;1;57;53
5553957443;28/04/2016;1;58;55
5553957443;28/04/2016;1;59;56
5553957443;28/04/2016;2;  -  ;56
5553957443;28/04/2016;2;1;53
5553957443;28/04/2016;2;2;54
5553957443;28/04/2016;2;3;55
5553957443;28/04/2016;2;4;56
5553957443;28/04/2016;2;5;54
5553957443;28/04/2016;2;6;54
5553957443;28/04/2016;2;7;55
5553957443;28/04/2016;2;8;57
5553957443;28/04/2016;2;9;57
5553957443;28/04/2016;2;10;55
5553957443;28/04/2016;2;11;64
5553957443;28/04/2016;2;12;70
5553957443;28/04/2016;2;13;58
5553957443;28/04/2016;2;14;56
5553957443;28/04/2016;2;15;58
5553957443;28/04/2016;2;16;57
5553957443;28/04/2016;2;17;57
5553957443;28/04/2016;2;18;58
5553957443;28/04/2016;2;19;57
5553957443;28/04/2016;2;20;58
5553957443;28/04/2016;2;21;57
5553957443;28/04/2016;2;22;58
5553957443;28/04/2016;2;23;59
5553957443;28/04/2016;2;24;57
5553957443;28/04/2016;2;25;54
5553957443;28/04/2016;2;26;56
5553957443;28/04/2016;2;27;56
5553957443;28/04/2016;2;28;57
5553957443;28/04/2016;2;29;57
5553957443;28/04/2016;2;30;56
5553957443;28/04/2016;2;31;57
5553957443;28/04/2016;2;32;57
5553957443;28/04/2016;2;33;58
5553957443;28/04/2016;2;34;58
5553957443;28/04/2016;2;35;57
5553957443;28/04/2016;2;36;58
5553957443;28/04/2016;2;37;57
5553957443;28/04/2016;2;38;57
5553957443;28/04/2016;2;39;56
5553957443;28/04/2016;2;40;57
5553957443;28/04/2016;2;41;60
5553957443;28/04/2016;2;42;64
5553957443;28/04/2016;2;43;56
5553957443;28/04/2016;2;44;54
5553957443;28/04/2016;2;45;54
5553957443;28/04/2016;2;46;54
5553957443;28/04/2016;2;47;54
5553957443;28/04/2016;2;48;55
5553957443;28/04/2016;2;49;54
5553957443;28/04/2016;2;50;54
5553957443;28/04/2016;2;51;54
5553957443;28/04/2016;2;52;55
5553957443;28/04/2016;2;53;53
5553957443;28/04/2016;2;54;54
5553957443;28/04/2016;2;55;55
5553957443;28/04/2016;2;56;55
5553957443;28/04/2016;2;57;55
5553957443;28/04/2016;2;58;56
5553957443;28/04/2016;2;59;55
5553957443;28/04/2016;3;  -  ;55
5553957443;28/04/2016;3;1;55
5553957443;28/04/2016;3;2;57
5553957443;28/04/2016;3;3;56
5553957443;28/04/2016;3;4;55
5553957443;28/04/2016;3;5;56
5553957443;28/04/2016;3;6;56
5553957443;28/04/2016;3;7;54
5553957443;28/04/2016;3;8;55
5553957443;28/04/2016;3;9;55
5553957443;28/04/2016;3;10;54
5553957443;28/04/2016;3;11;55
5553957443;28/04/2016;3;12;54
5553957443;28/04/2016;3;13;56
5553957443;28/04/2016;3;14;58
5553957443;28/04/2016;3;15;54
5553957443;28/04/2016;3;16;57
5553957443;28/04/2016;3;17;54
5553957443;28/04/2016;3;18;56
5553957443;28/04/2016;3;19;56
5553957443;28/04/2016;3;20;60
5553957443;28/04/2016;3;21;66
5553957443;28/04/2016;3;22;57
5553957443;28/04/2016;3;23;57
5553957443;28/04/2016;3;24;57
5553957443;28/04/2016;3;25;56
5553957443;28/04/2016;3;26;57
5553957443;28/04/2016;3;27;58
5553957443;28/04/2016;3;28;55
5553957443;28/04/2016;3;29;56
5553957443;28/04/2016;3;30;57
5553957443;28/04/2016;3;31;56
5553957443;28/04/2016;3;32;56
5553957443;28/04/2016;3;33;58
5553957443;28/04/2016;3;34;56
5553957443;28/04/2016;3;35;56
5553957443;28/04/2016;3;36;56
5553957443;28/04/2016;3;37;56
5553957443;28/04/2016;3;38;55
5553957443;28/04/2016;3;39;57
5553957443;28/04/2016;3;40;57
5553957443;28/04/2016;3;41;57
5553957443;28/04/2016;3;42;56
5553957443;28/04/2016;3;43;56
5553957443;28/04/2016;3;44;56
5553957443;28/04/2016;3;45;56
5553957443;28/04/2016;3;46;57
5553957443;28/04/2016;3;47;57
5553957443;28/04/2016;3;48;58
5553957443;28/04/2016;3;49;59
5553957443;28/04/2016;3;50;61
5553957443;28/04/2016;3;51;60
5553957443;28/04/2016;3;52;61
5553957443;28/04/2016;3;53;58
5553957443;28/04/2016;3;54;59
5553957443;28/04/2016;3;55;60
5553957443;28/04/2016;3;56;58
5553957443;28/04/2016;3;57;58
5553957443;28/04/2016;3;58;58
5553957443;28/04/2016;3;59;58
5553957443;28/04/2016;4;  -  ;57
5553957443;28/04/2016;4;1;60
5553957443;28/04/2016;4;2;58
5553957443;28/04/2016;4;3;57
5553957443;28/04/2016;4;4;59
5553957443;28/04/2016;4;5;60
5553957443;28/04/2016;4;6;58
5553957443;28/04/2016;4;7;59
5553957443;28/04/2016;4;8;59
5553957443;28/04/2016;4;9;59
5553957443;28/04/2016;4;10;60
5553957443;28/04/2016;4;11;59
5553957443;28/04/2016;4;12;60
5553957443;28/04/2016;4;13;60
5553957443;28/04/2016;4;14;61
5553957443;28/04/2016;4;15;59
5553957443;28/04/2016;4;16;60
5553957443;28/04/2016;4;17;57
5553957443;28/04/2016;4;18;56
5553957443;28/04/2016;4;19;57
5553957443;28/04/2016;4;20;58
5553957443;28/04/2016;4;21;58
5553957443;28/04/2016;4;22;59
5553957443;28/04/2016;4;23;56
5553957443;28/04/2016;4;24;54
5553957443;28/04/2016;4;25;59
5553957443;28/04/2016;4;26;59
5553957443;28/04/2016;4;27;58
5553957443;28/04/2016;4;28;59
5553957443;28/04/2016;4;29;57
5553957443;28/04/2016;4;30;56
5553957443;28/04/2016;4;31;62
5553957443;28/04/2016;4;32;65
5553957443;28/04/2016;4;33;63
5553957443;28/04/2016;4;34;59
5553957443;28/04/2016;4;35;58
5553957443;28/04/2016;4;36;57
5553957443;28/04/2016;4;37;60
5553957443;28/04/2016;4;38;58
5553957443;28/04/2016;4;39;60
5553957443;28/04/2016;4;40;60
5553957443;28/04/2016;4;41;58
5553957443;28/04/2016;4;42;59
5553957443;28/04/2016;4;43;59
5553957443;28/04/2016;4;44;60
5553957443;28/04/2016;4;45;61
5553957443;28/04/2016;4;46;60
5553957443;28/04/2016;4;47;60
5553957443;28/04/2016;4;48;60
5553957443;28/04/2016;4;49;59
5553957443;28/04/2016;4;50;59
5553957443;28/04/2016;4;51;58
5553957443;28/04/2016;4;52;59
5553957443;28/04/2016;4;53;60
5553957443;28/04/2016;4;54;60
5553957443;28/04/2016;4;55;60
5553957443;28/04/2016;4;56;61
5553957443;28/04/2016;4;57;63
5553957443;28/04/2016;4;58;60
5553957443;28/04/2016;4;59;59
5553957443;28/04/2016;5;  -  ;59
5553957443;28/04/2016;5;1;60
5553957443;28/04/2016;5;2;59
5553957443;28/04/2016;5;3;60
5553957443;28/04/2016;5;4;61
5553957443;28/04/2016;5;5;60
5553957443;28/04/2016;5;6;60
5553957443;28/04/2016;5;7;59
5553957443;28/04/2016;5;8;58
5553957443;28/04/2016;5;9;61
5553957443;28/04/2016;5;10;58
5553957443;28/04/2016;5;11;56
5553957443;28/04/2016;5;12;57
5553957443;28/04/2016;5;13;58
5553957443;28/04/2016;5;14;59
5553957443;28/04/2016;5;15;59
5553957443;28/04/2016;5;16;59
5553957443;28/04/2016;5;17;60
5553957443;28/04/2016;5;18;60
5553957443;28/04/2016;5;19;58
5553957443;28/04/2016;5;20;60
5553957443;28/04/2016;5;21;63
5553957443;28/04/2016;5;22;64
5553957443;28/04/2016;5;23;56
5553957443;28/04/2016;5;24;56
5553957443;28/04/2016;5;25;56
5553957443;28/04/2016;5;26;56
5553957443;28/04/2016;5;27;58
5553957443;28/04/2016;5;28;57
5553957443;28/04/2016;5;29;59
5553957443;28/04/2016;5;30;59
5553957443;28/04/2016;5;31;59
5553957443;28/04/2016;5;32;58
5553957443;28/04/2016;5;33;57
5553957443;28/04/2016;5;34;59
5553957443;28/04/2016;5;35;57
5553957443;28/04/2016;5;36;59
5553957443;28/04/2016;5;37;63
5553957443;28/04/2016;5;38;61
5553957443;28/04/2016;5;39;56
5553957443;28/04/2016;5;40;59
5553957443;28/04/2016;5;41;57
5553957443;28/04/2016;5;42;59
5553957443;28/04/2016;5;43;59
5553957443;28/04/2016;5;44;59
5553957443;28/04/2016;5;45;58
5553957443;28/04/2016;5;46;58
5553957443;28/04/2016;5;47;63
5553957443;28/04/2016;5;48;59
5553957443;28/04/2016;5;49;60
5553957443;28/04/2016;5;50;59
5553957443;28/04/2016;5;51;60
5553957443;28/04/2016;5;52;60
5553957443;28/04/2016;5;53;60
5553957443;28/04/2016;5;54;60
5553957443;28/04/2016;5;55;58
5553957443;28/04/2016;5;56;64
5553957443;28/04/2016;5;57;60
5553957443;28/04/2016;5;58;60
5553957443;28/04/2016;5;59;60
5553957443;28/04/2016;6;  -  ;60
5553957443;28/04/2016;6;1;68
5553957443;28/04/2016;6;2;78
5553957443;28/04/2016;6;3;77
5553957443;28/04/2016;6;4;65
5553957443;28/04/2016;6;5;59
5553957443;28/04/2016;6;6;68
5553957443;28/04/2016;6;7;74
5553957443;28/04/2016;6;8;79
5553957443;28/04/2016;6;9;76
5553957443;28/04/2016;6;10;75
5553957443;28/04/2016;6;11;75
5553957443;28/04/2016;6;13;75
5553957443;28/04/2016;6;43;70
5553957443;28/04/2016;6;47;70
5553957443;28/04/2016;7;7;123
5553957443;28/04/2016;7;8;126
5553957443;28/04/2016;7;9;119
5553957443;28/04/2016;7;10;84
5553957443;28/04/2016;7;11;74
5553957443;28/04/2016;7;12;75
5553957443;28/04/2016;7;13;70
5553957443;28/04/2016;7;14;71
5553957443;28/04/2016;7;15;66
5553957443;28/04/2016;7;16;67
5553957443;28/04/2016;7;17;69
5553957443;28/04/2016;7;18;68
5553957443;28/04/2016;7;19;71
5553957443;28/04/2016;7;20;80
5553957443;28/04/2016;7;21;93
5553957443;28/04/2016;7;22;93
5553957443;28/04/2016;7;23;88
5553957443;28/04/2016;7;24;103
5553957443;28/04/2016;7;25;96
5553957443;28/04/2016;7;26;94
5553957443;28/04/2016;7;27;88
5553957443;28/04/2016;7;28;83
5553957443;28/04/2016;7;29;79
5553957443;28/04/2016;7;30;83
5553957443;28/04/2016;7;31;77
5553957443;28/04/2016;7;32;67
5553957443;28/04/2016;7;33;66
5553957443;28/04/2016;7;34;67
5553957443;28/04/2016;7;35;63
5553957443;28/04/2016;7;36;64
5553957443;28/04/2016;7;37;64
5553957443;28/04/2016;7;38;64
5553957443;28/04/2016;7;39;63
5553957443;28/04/2016;7;40;62
5553957443;28/04/2016;7;41;61
5553957443;28/04/2016;7;42;65
5553957443;28/04/2016;7;43;62
5553957443;28/04/2016;7;44;62
5553957443;28/04/2016;7;45;61
5553957443;28/04/2016;7;46;62
5553957443;28/04/2016;7;47;62
5553957443;28/04/2016;7;48;63
5553957443;28/04/2016;7;49;65
5553957443;28/04/2016;7;50;89
5553957443;28/04/2016;7;51;107
5553957443;28/04/2016;7;52;93
5553957443;28/04/2016;7;53;94
5553957443;28/04/2016;7;54;93
5553957443;28/04/2016;7;55;96
5553957443;28/04/2016;7;56;95
5553957443;28/04/2016;7;57;94
5553957443;28/04/2016;7;58;100
5553957443;28/04/2016;7;59;99
5553957443;28/04/2016;8;  -  ;93
5553957443;28/04/2016;8;1;97
5553957443;28/04/2016;8;2;89
5553957443;28/04/2016;8;3;91
5553957443;28/04/2016;8;4;87
5553957443;28/04/2016;8;5;81
5553957443;28/04/2016;8;6;77
5553957443;28/04/2016;8;7;84
5553957443;28/04/2016;8;8;84
5553957443;28/04/2016;8;9;83
5553957443;28/04/2016;8;10;83
5553957443;28/04/2016;8;11;76
5553957443;28/04/2016;8;12;65
5553957443;28/04/2016;8;13;63
5553957443;28/04/2016;8;14;62
5553957443;28/04/2016;8;15;64
5553957443;28/04/2016;8;16;66
5553957443;28/04/2016;8;17;60
5553957443;28/04/2016;8;18;62
5553957443;28/04/2016;8;19;63
5553957443;28/04/2016;8;20;61
5553957443;28/04/2016;8;21;62
5553957443;28/04/2016;8;22;62
5553957443;28/04/2016;8;23;60
5553957443;28/04/2016;8;24;60
5553957443;28/04/2016;8;25;64
5553957443;28/04/2016;8;26;64
5553957443;28/04/2016;8;27;69
5553957443;28/04/2016;8;28;68
5553957443;28/04/2016;8;29;62
5553957443;28/04/2016;8;30;62
5553957443;28/04/2016;8;31;59
5553957443;28/04/2016;8;32;59
5553957443;28/04/2016;8;33;58
5553957443;28/04/2016;8;34;58
5553957443;28/04/2016;8;35;60
5553957443;28/04/2016;8;36;58
5553957443;28/04/2016;8;37;57
5553957443;28/04/2016;8;38;58
5553957443;28/04/2016;8;39;58
5553957443;28/04/2016;8;40;60
5553957443;28/04/2016;8;41;60
5553957443;28/04/2016;8;42;60
5553957443;28/04/2016;8;43;58
5553957443;28/04/2016;8;44;57
